CODIGO_IBGE_MUNICIPIO;CODIGO_FEDERAL_MUNICIPIO;CODIGO_ESTADUAL_MUNICIPIO;UF_MUNICIPIO;CODIGO_IBGE_UF;NOME_DA_CIDADE;DIA;MÊS
3154408;5087;0544;MG;31;Ressaquinha;12;12
3154457;2901;0754;MG;31;Riachinho;01;01
3154507;5089;0545;MG;31;Riacho dos Machados;10;03
3154606;5091;0546;MG;31;Ribeirão das Neves;12;12
3154705;5093;0547;MG;31;Ribeirão Vermelho;27;12
3154804;5095;0548;MG;31;Rio Acima;27;12
3154903;5097;0549;MG;31;Rio Casca;01;06
3155108;5101;0551;MG;31;Rio do Prado;12;12
3155009;5099;0550;MG;31;Rio Doce;07;04
3155207;5103;0552;MG;31;Rio Espera;11;06
3155306;5105;0553;MG;31;Rio Manso;02;03
3155405;5107;0554;MG;31;Rio Novo;13;09
3155504;5109;0555;MG;31;Rio Paranaíba;30;11
3155603;5111;0556;MG;31;Rio Pardo de Minas;15;07
3155702;5113;0557;MG;31;Rio Piracicaba;29;09
3155801;5115;0558;MG;31;Rio Pomba;25;08
3155900;5117;0559;MG;31;Rio Preto;21;09
3156007;5119;0560;MG;31;Rio Vermelho;31;01
3156106;5121;0561;MG;31;Ritápolis;01;03
3156205;5123;0562;MG;31;Rochedo de Minas;01;03
3156304;5125;0563;MG;31;Rodeiro;01;03
3156403;5127;0564;MG;31;Romaria;01;03
3156452;0698;0834;MG;31;Rosário da Limeira;22;12
3156502;5129;0565;MG;31;Rubelita;01;03
3156601;5131;0566;MG;31;Rubim;31;12
3156700;5133;0567;MG;31;Sabará;17;07
3156809;5135;0568;MG;31;Sabinópolis;24;02
3156908;5137;0569;MG;31;Sacramento;12;10
3157005;5139;0570;MG;31;Salinas;04;10
3157104;5141;0571;MG;31;Salto da Divisa;27;12
3157203;5143;0572;MG;31;Santa Bárbara;13;06
3157252;2667;0756;MG;31;Santa Bárbara do Leste;27;04
3157278;0700;0835;MG;31;Santa Bárbara do Monte Verde;01;01
3157302;5145;0573;MG;31;Santa Bárbara do Tugúrio;01;03
3157336;0702;0836;MG;31;Santa Cruz de Minas;21;12
3157377;0704;0837;MG;31;Santa Cruz de Salinas;23;12
3157401;5147;0574;MG;31;Santa Cruz do Escalvado;27;12
3157500;5149;0575;MG;31;Santa Efigênia de Minas;01;03
3157609;5151;0576;MG;31;Santa Fé de Minas;01;03
3157658;0706;0838;MG;31;Santa Helena de Minas;21;12
3157708;5153;0577;MG;31;Santa Juliana;17;12
3157807;5155;0578;MG;31;Santa Luzia;18;03
3157906;5157;0579;MG;31;Santa Margarida;05;11
3158003;5159;0580;MG;31;Santa Maria de Itabira;01;01
3158102;5161;0581;MG;31;Santa Maria do Salto;30;12
3158201;5163;0582;MG;31;Santa Maria do Suaçuí;16;03
3159209;5183;0592;MG;31;Santa Rita de Caldas;01;01
3159407;5187;0593;MG;31;Santa Rita de Ibitipoca;03;03
3159308;5185;0595;MG;31;Santa Rita de Jacutinga;22;05
3159357;2669;0757;MG;31;Santa Rita de Minas;01;01
3159506;5189;0594;MG;31;Santa Rita do Itueto;01;03
3159605;5191;0596;MG;31;Santa Rita do Sapucaí;22;05
3159704;5193;0597;MG;31;Santa Rosa da Serra;01;03
3159803;5195;0598;MG;31;Santa Vitória;31;05
3158300;5165;0583;MG;31;Santana da Vargem;01;03
3158409;5167;0584;MG;31;Santana de Cataguases;26;07
3158508;5169;0585;MG;31;Santana de Pirapama;01;01
3158607;5171;0586;MG;31;Santana do Deserto;12;12
3158706;5173;0587;MG;31;Santana do Garambéu;02;03
3158805;5175;0588;MG;31;Santana do Jacaré;12;12
3158904;5177;0589;MG;31;Santana do Manhuaçu;01;03
3158953;2673;0758;MG;31;Santana do Paraíso;28;04
3159001;5179;0590;MG;31;Santana do Riacho;01;03
3159100;5181;0591;MG;31;Santana dos Montes;01;03
3159902;5197;0599;MG;31;Santo Antônio do Amparo;12;06
3160009;5199;0600;MG;31;Santo Antônio do Aventureiro;13;06
3160108;5201;0601;MG;31;Santo Antônio do Grama;12;12
3160207;5203;0602;MG;31;Santo Antônio do Itambé;01;03
3160306;5205;0603;MG;31;Santo Antônio do Jacinto;01;03
3160405;5207;0604;MG;31;Santo Antônio do Monte;16;11
3160454;0708;0839;MG;31;Santo Antônio do Retiro;21;12
3160504;5209;0605;MG;31;Santo Antônio do Rio Abaixo;01;03
3160603;5211;0606;MG;31;Santo Hipólito;01;03
3160702;5213;0607;MG;31;Santos Dumont;27;07
3160801;5215;0608;MG;31;São Bento Abade;01;03
3160900;5217;0609;MG;31;São Brás do Suaçuí;12;12
3160959;0710;0840;MG;31;São Domingos das Dores;21;12
3161007;5219;0610;MG;31;São Domingos do Prata;04;08
3161056;0712;0841;MG;31;São Félix de Minas;30;05
3161106;5221;0611;MG;31;São Francisco;05;11
3161205;5223;0612;MG;31;São Francisco de Paula;01;03
3161304;5225;0613;MG;31;São Francisco de Sales;30;12
3161403;5227;0614;MG;31;São Francisco do Glória;12;12
3161502;5229;0615;MG;31;São Geraldo;27;03
3161601;5231;0616;MG;31;São Geraldo da Piedade;01;03
3161650;0714;0842;MG;31;São Geraldo do Baixio;22;12
3161700;5233;0617;MG;31;São Gonçalo do Abaeté;31;12
3161809;5235;0618;MG;31;São Gonçalo do Pará;16;01
3161908;5237;0619;MG;31;São Gonçalo do Rio Abaixo;01;03
3125507;4509;0255;MG;31;São Gonçalo do Rio Preto;01;03
3162005;5239;0620;MG;31;São Gonçalo do Sapucaí;31;05
3162104;5241;0621;MG;31;São Gotardo;30;09
3162203;5243;0622;MG;31;São João Batista do Glória;24;06
3162252;0716;0843;MG;31;São João da Lagoa;21;12
3162302;5245;0623;MG;31;São João da Mata;17;02
3162401;5247;0624;MG;31;São João da Ponte;31;12
3162450;0718;0844;MG;31;São João das Missões;21;12
3162500;5249;0625;MG;31;São João del Rei;08;12
3162559;2677;0760;MG;31;São João do Manhuaçu;27;04
3162575;2679;0761;MG;31;São João do Manteninha;01;01
3162609;5251;0626;MG;31;São João do Oriente;01;03
3162658;0720;0845;MG;31;São João do Pacuí;24;06
3162708;5253;0627;MG;31;São João do Paraíso;01;01
3162807;5255;0628;MG;31;São João Evangelista;31;01
3162906;5257;0629;MG;31;São João Nepomuceno;16;05
3162922;0722;0846;MG;31;São Joaquim de Bicas;21;12
3162948;0724;0847;MG;31;São José da Barra;21;12
3162955;2649;0763;MG;31;São José da Lapa;01;01
3163003;5259;0630;MG;31;São José da Safira;19;03
3163102;5261;0631;MG;31;São José da Varginha;01;03
3163201;5263;0632;MG;31;São José do Alegre;12;12
3163300;5265;0633;MG;31;São José do Divino;19;03
3163409;5267;0634;MG;31;São José do Goiabal;12;12
3163508;5269;0635;MG;31;São José do Jacuri;15;12
3163607;5271;0636;MG;31;São José do Mantimento;01;03
3163706;5273;0637;MG;31;São Lourenço;01;04
3163805;5275;0638;MG;31;São Miguel do Anta;12;12
3163904;5277;0639;MG;31;São Pedro da União;01;01
3164100;5281;0640;MG;31;São Pedro do Suaçuí;01;03
3164001;5279;0641;MG;31;São Pedro dos Ferros;29;06
3164209;5283;0642;MG;31;São Romão;02;03
3164308;5285;0643;MG;31;São Roque de Minas;17;12
3164407;5287;0644;MG;31;São Sebastião da Bela Vista;01;03
3164431;0726;0848;MG;31;São Sebastião da Vargem Alegre;21;12
3164472;0728;0849;MG;31;São Sebastião do Anta;21;12
3164506;5289;0645;MG;31;São Sebastião do Maranhão;01;01
3164605;5291;0646;MG;31;São Sebastião do Oeste;01;03
3164704;5293;0647;MG;31;São Sebastião do Paraíso;25;10
3164803;5295;0648;MG;31;São Sebastião do Rio Preto;01;03
3164902;5297;0649;MG;31;São Sebastião do Rio Verde;01;03
3165206;5299;0652;MG;31;São Thomé das Letras;01;03
3165008;5301;0650;MG;31;São Tiago;26;07
3165107;5303;0651;MG;31;São Tomás de Aquino;20;07
3165305;5305;0653;MG;31;São Vicente de Minas;17;12
3165404;5307;0654;MG;31;Sapucaí-Mirim;17;12
3165503;5309;0655;MG;31;Sardoá;01;03
3165537;0730;0850;MG;31;Sarzedo;21;12
3165560;0734;0851;MG;31;Sem-Peixe;21;12
3165578;2689;0766;MG;31;Senador Amaral;01;01
3165602;5311;0656;MG;31;Senador Cortes;01;03
3165701;5313;0657;MG;31;Senador Firmino;17;12
3165800;5315;0658;MG;31;Senador José Bento;01;03
3165909;5317;0659;MG;31;Senador Modestino Gonçalves;01;03
3166006;5319;0660;MG;31;Senhora de Oliveira;06;07
3166105;5321;0661;MG;31;Senhora do Porto;01;01
3166204;5323;0662;MG;31;Senhora dos Remédios;12;12
3166303;5325;0663;MG;31;Sericita;01;03
3166402;5327;0664;MG;31;Seritinga;31;12
3166501;5329;0665;MG;31;Serra Azul de Minas;01;03
3166600;5331;0666;MG;31;Serra da Saudade;01;03
3166808;5335;0667;MG;31;Serra do Salitre;01;09
3166709;5333;0668;MG;31;Serra dos Aimorés;01;03
3166907;5337;0669;MG;31;Serrania;12;10
3166956;0736;0852;MG;31;Serranópolis de Minas;21;12
3167004;5339;0670;MG;31;Serranos;12;12
3167103;5341;0671;MG;31;Serro;29;01
3167202;5343;0672;MG;31;Sete Lagoas;24;11
3165552;0732;0853;MG;31;Setubinha;22;12
3167301;5345;0673;MG;31;Silveirânia;01;03
3167400;5347;0674;MG;31;Silvianópolis;30;08
3167509;5349;0675;MG;31;Simão Pereira;01;03
3167608;5351;0676;MG;31;Simonésia;28;10
3167707;5353;0677;MG;31;Sobrália;31;12
3167806;5355;0678;MG;31;Soledade de Minas;17;12
3167905;5357;0679;MG;31;Tabuleiro;12;12
3168002;5359;0680;MG;31;Taiobeiras;12;12
3168051;0738;0854;MG;31;Taparuba;21;12
3168101;5361;0681;MG;31;Tapira;01;03
3168200;5363;0682;MG;31;Tapiraí;01;01
3168309;5365;0683;MG;31;Taquaraçu de Minas;01;03
3168408;5367;0684;MG;31;Tarumirim;31;01
3168507;5369;0685;MG;31;Teixeiras;17;12
3168606;5371;0686;MG;31;Teófilo Otoni;07;09
3168705;5373;0687;MG;31;Timóteo;29;04
3168804;5375;0688;MG;31;Tiradentes;19;01
3168903;5377;0689;MG;31;Tiros;10;02
3169000;5379;0690;MG;31;Tocantins;19;03
3169059;0740;0855;MG;31;Tocos do Moji;29;12
3169109;5381;0691;MG;31;Toledo;27;12
3169208;5383;0692;MG;31;Tombos;21;05
3169307;5385;0693;MG;31;Três Corações;23;09
3169356;4115;0058;MG;31;Três Marias;01;03
3169406;5387;0694;MG;31;Três Pontas;03;07
3169505;5389;0695;MG;31;Tumiritinga;10;03
3169604;5391;0696;MG;31;Tupaciguara;01;06
3169703;5393;0697;MG;31;Turmalina;01;01
3169802;5395;0698;MG;31;Turvolândia;01;03
3169901;5397;0699;MG;31;Ubá;03;07
3170008;5399;0700;MG;31;Ubaí;01;03
3170057;2671;0767;MG;31;Ubaporanga;01;01
3170107;5401;0701;MG;31;Uberaba;02;03
3170206;5403;0702;MG;31;Uberlândia;31;08
3170305;5405;0703;MG;31;Umburatiba;01;01
3170404;5407;0704;MG;31;Unaí;15;01
3170438;0742;0856;MG;31;União de Minas;22;10
3170479;0744;0857;MG;31;Uruana de Minas;20;01
3170503;5409;0705;MG;31;Urucânia;22;07
3170529;2699;0768;MG;31;Urucuia;01;01
3170578;0746;0858;MG;31;Vargem Alegre;19;03
3170602;5411;0706;MG;31;Vargem Bonita;12;12
3170651;0748;0859;MG;31;Vargem Grande do Rio Pardo;21;12
3170701;5413;0707;MG;31;Varginha;07;10
3170750;0750;0860;MG;31;Varjão de Minas;22;10
3170800;5415;0708;MG;31;Várzea da Palma;08;12
3170909;5417;0709;MG;31;Varzelândia;03;03
3171006;5419;0710;MG;31;Vazante;12;12
3171030;0752;0861;MG;31;Verdelândia;21;12
3171071;0754;0862;MG;31;Veredinha;21;12
3171105;5423;0711;MG;31;Veríssimo;01;01
3171154;0756;0863;MG;31;Vermelho Novo;21;12
3171204;5425;0712;MG;31;Vespasiano;27;12
3171303;5427;0713;MG;31;Viçosa;30;09
3171402;5429;0714;MG;31;Vieiras;12;12
3171600;5433;0716;MG;31;Virgem da Lapa;27;12
3171709;5435;0717;MG;31;Virgínia;30;08
3171808;5437;0718;MG;31;Virginópolis;09;03
3171907;5439;0719;MG;31;Virgolândia;01;01
3172004;5441;0720;MG;31;Visconde do Rio Branco;28;09
3172103;5443;0721;MG;31;Volta Grande;17;12
3172202;5421;0722;MG;31;Wenceslau Braz;01;03
5000203;9003;;MS;50;Água Clara;08;02
5000252;0141;;MS;50;Alcinópolis;22;04
5000609;9011;;MS;50;Amambai;28;05
5000708;9013;;MS;50;Anastácio;08;05
5000807;9015;;MS;50;Anaurilândia;11;11
5000856;9169;;MS;50;Angélica;13;05
5000906;9017;;MS;50;Antônio João;18;03
5001003;9019;;MS;50;Aparecida do Taboado;28;09
5001102;9021;;MS;50;Aquidauana;15;08
5001243;9171;;MS;50;Aral Moreira;13;04
5001508;9029;;MS;50;Bandeirantes;20;06
5001904;9037;;MS;50;Bataguassu;11;12
5002001;9039;;MS;50;Batayporã;12;11
5002100;9041;;MS;50;Bela Vista;20;07
5002159;9801;;MS;50;Bodoquena;13;05
5002209;9043;;MS;50;Bonito;02;10
5002308;9045;;MS;50;Brasilândia;25;04
5002407;9055;;MS;50;Caarapó;20;12
5002605;9049;;MS;50;Camapuã;30;09
5002704;9051;;MS;50;Campo Grande;26;08
5002803;9053;;MS;50;Caracol;01;05
5002902;9057;;MS;50;Cassilândia;03;08
5002951;9787;;MS;50;Chapadão do Sul;22;10
5003108;9061;;MS;50;Corguinho;11;12
5003157;9997;;MS;50;Coronel Sapucaia;24;05
5003207;9063;;MS;50;Corumbá;21;09
5003256;9803;;MS;50;Costa Rica;12;05
5003306;9065;;MS;50;Coxim;11;04
5003454;9175;;MS;50;Deodápolis;13;05
5003488;9793;;MS;50;Dois Irmãos do Buriti;13;11
5003504;9805;;MS;50;Douradina;12;05
5003702;9073;;MS;50;Dourados;20;12
5003751;9173;;MS;50;Eldorado;13;05
5003801;9075;;MS;50;Fátima do Sul;09;07
5003900;1178;;MS;50;Figueirão;29;09
5004007;9079;;MS;50;Glória de Dourados;02;05
5004106;9081;;MS;50;Guia Lopes da Laguna;19;03
5004304;9085;;MS;50;Iguatemi;08;04
5004403;9087;;MS;50;Inocência;04;05
5004502;9089;;MS;50;Itaporã;10;12
5004601;9807;;MS;50;Itaquiraí;13;05
5004700;9093;;MS;50;Ivinhema;11;11
5004809;0161;;MS;50;Japorã;30;04
5004908;9097;;MS;50;Jaraguari;12;12
5005004;9099;;MS;50;Jardim;14;05
5005103;9101;;MS;50;Jateí;11;11
5005152;9923;;MS;50;Juti;14;12
5005202;9103;;MS;50;Ladário;02;09
5005251;0163;;MS;50;Laguna Carapã;22;04
5005400;9107;;MS;50;Maracaju;11;06
5005608;9111;;MS;50;Miranda;16;07
5005681;9179;;MS;50;Mundo Novo;13;05
5005707;9113;;MS;50;Naviraí;11;11
5005806;9115;;MS;50;Nioaque;08;04
5006002;0143;;MS;50;Nova Alvorada do Sul;27;10
5006200;9123;;MS;50;Nova Andradina;30;04
5006259;0159;;MS;50;Novo Horizonte do Sul;30;04
5006309;9125;;MS;50;Paranaíba;04;07
5006358;9739;;MS;50;Paranhos;17;11
5006408;9127;;MS;50;Pedro Gomes;11;11
5006606;9131;;MS;50;Ponta Porã;18;07
5006903;9137;;MS;50;Porto Murtinho;03;06
5007109;9141;;MS;50;Ribas do Rio Pardo;19;03
5007208;9143;;MS;50;Rio Brilhante;26;12
5007307;9145;;MS;50;Rio Negro;09;05
5007406;9147;;MS;50;Rio Verde de Mato Grosso;16;12
5007505;9149;;MS;50;Rochedo;23;11
5007554;9745;;MS;50;Santa Rita do Pardo;18;12
5007695;9809;;MS;50;São Gabriel do Oeste;12;05
5007802;9811;;MS;50;Selvíria;12;05
5007703;9813;;MS;50;Sete Quedas;13;05
5007901;9157;;MS;50;Sidrolândia;11;12
5007935;9757;;MS;50;Sonora;03;06
5007950;9815;;MS;50;Tacuru;13;05
5007976;9817;;MS;50;Taquarussu;12;05
5008008;9159;;MS;50;Terenos;08;05
5008305;9165;;MS;50;Três Lagoas;15;06
5008404;9187;;MS;50;Vicentina;20;06
5100102;9001;;MT;51;Acorizal;12;12
5100201;9191;;MT;51;Água Boa;09;07
5100250;8987;;MT;51;Alta Floresta;19;05
5100300;9005;;MT;51;Alto Araguaia;26;10
5100359;0127;;MT;51;Alto Boa Vista;19;04
5100409;9007;;MT;51;Alto Garças;10;12
5100508;9009;;MT;51;Alto Paraguai;16;12
5100607;9911;;MT;51;Alto Taquari;13;05
5100805;9773;;MT;51;Apiacás;06;07
5101001;9869;;MT;51;Araguaiana;14;05
5101209;9023;;MT;51;Araguainha;24;02
5101258;8989;;MT;51;Araputanga;23;05
5101308;9025;;MT;51;Arenápolis;05;02
5101407;9027;;MT;51;Aripuanã;31;12
5101605;9031;;MT;51;Barão de Melgaço;13;03
5101704;9033;;MT;51;Barra do Bugres;19;04
5101803;9035;;MT;51;Barra do Garças;15;09
5101852;1078;;MT;51;Bom Jesus do Araguaia;29;09
5101902;9873;;MT;51;Brasnorte;01;06
5102504;9047;;MT;51;Cáceres;06;10
5102603;9863;;MT;51;Campinápolis;13;05
5102637;9777;;MT;51;Campo Novo do Parecis;04;07
5102678;9779;;MT;51;Campo Verde;04;07
5102686;1032;;MT;51;Campos de Júlio;28;11
5102694;0129;;MT;51;Canabrava do Norte;19;12
5102702;9193;;MT;51;Canarana;15;02
5102793;1034;;MT;51;Carlinda;16;10
5102850;9783;;MT;51;Castanheira;08;07
5103007;9059;;MT;51;Chapada dos Guimarães;31;07
5103056;9789;;MT;51;Cláudia;13;05
5103106;9865;;MT;51;Cocalinho;13;05
5103205;8979;;MT;51;Colíder;07;05
5103254;1080;;MT;51;Colniza;26;11
5103304;9883;;MT;51;Comodoro;13;05
5103353;0131;;MT;51;Confresa;20;12
5103361;1082;;MT;51;Conquista D'Oeste;28;12
5103379;0089;;MT;51;Cotriguaçu;19;05
5103403;9067;;MT;51;Cuiabá;08;04
5103437;1084;;MT;51;Curvelândia;07;12
5103452;9833;;MT;51;Denise;06;05
5103502;9069;;MT;51;Diamantino;18;09
5103601;9071;;MT;51;Dom Aquino;14;04
5103700;1036;;MT;51;Feliz Natal;17;11
5103809;9881;;MT;51;Figueirópolis D'Oeste;19;03
5103858;1038;;MT;51;Gaúcha do Norte;17;11
5103908;9077;;MT;51;General Carneiro;03;12
5103957;0135;;MT;51;Glória D'Oeste;24;06
5104104;9887;;MT;51;Guarantã do Norte;02;06
5104203;9083;;MT;51;Guiratinga;03;08
5104500;9877;;MT;51;Indiavai;13;05
5104526;1184;;MT;51;Ipiranga do Norte;29;03
5104542;1186;;MT;51;Itanhangá;03;04
5104559;9901;;MT;51;Itaúba;13;05
5104609;9091;;MT;51;Itiquira;01;12
5104807;9095;;MT;51;Jaciara;06;10
5104906;9861;;MT;51;Jangada;11;09
5105002;8991;;MT;51;Jauru;20;09
5105101;9819;;MT;51;Juara;14;12
5105150;9831;;MT;51;Juína;09;05
5105176;9921;;MT;51;Juruena;04;07
5105200;9189;;MT;51;Juscimeira;10;12
5105234;0137;;MT;51;Lambari D'Oeste;06;09
5105259;9925;;MT;51;Lucas do Rio Verde;05;08
5105309;9105;;MT;51;Luciara;10;05
5105580;9899;;MT;51;Marcelândia;13;05
5105606;9929;;MT;51;Matupá;04;07
5105622;9177;;MT;51;Mirassol d'Oeste;14;05
5105903;9117;;MT;51;Nobres;01;05
5106000;9119;;MT;51;Nortelândia;05;02
5106109;9121;;MT;51;Nossa Senhora do Livramento;17;05
5106158;0117;;MT;51;Nova Bandeirantes;11;08
5106208;8981;;MT;51;Nova Brasilândia;05;12
5106216;9889;;MT;51;Nova Canaã do Norte;13;05
5108808;0121;;MT;51;Nova Guarita;19;12
5106182;1040;;MT;51;Nova Lacerda;26;12
5108857;0103;;MT;51;Nova Marilândia;19;12
5108907;0111;;MT;51;Nova Maringá;26;08
5108956;0119;;MT;51;Nova Monte Verde;19;08
5106224;9937;;MT;51;Nova Mutum;04;07
5106174;1086;;MT;51;Nova Nazaré;28;12
5106232;9893;;MT;51;Nova Olímpia;13;05
5106190;1088;;MT;51;Nova Santa Helena;18;08
5106240;1042;;MT;51;Nova Ubiratã;19;12
5106257;9195;;MT;51;Nova Xavantina;14;04
5106273;9903;;MT;51;Novo Horizonte do Norte;13;05
5106265;1044;;MT;51;Novo Mundo;17;11
5106315;1090;;MT;51;Novo Santo Antônio;29;09
5106281;9867;;MT;51;Novo São Joaquim;13;05
5106299;9885;;MT;51;Paranaíta;29;06
5106307;8983;;MT;51;Paranatinga;29;06
5106372;9181;;MT;51;Pedra Preta;13;05
5106422;9891;;MT;51;Peixoto de Azevedo;13;05
5106455;0091;;MT;51;Planalto da Serra;20;12
5106505;9129;;MT;51;Poconé;12;01
5106653;0095;;MT;51;Pontal do Araguaia;20;12
5106703;9133;;MT;51;Ponte Branca;20;11
5106752;8999;;MT;51;Pontes e Lacerda;06;08
5106778;9895;;MT;51;Porto Alegre do Norte;13;05
5106802;9135;;MT;51;Porto dos Gaúchos;11;11
5106828;9875;;MT;51;Porto Esperidião;04;07
5106851;0101;;MT;51;Porto Estrela;20;12
5107008;9139;;MT;51;Poxoréo;26;10
5107040;9871;;MT;51;Primavera do Leste;13;05
5107065;0097;;MT;51;Querência;19;12
5107156;9879;;MT;51;Reserva do Cabaçal;03;05
5107180;9741;;MT;51;Ribeirão Cascalheira;03;05
5107198;0099;;MT;51;Ribeirãozinho;20;12
5107206;8995;;MT;51;Rio Branco;22;05
5107578;1092;;MT;51;Rondolândia;28;01
5107602;9151;;MT;51;Rondonópolis;10;12
5107701;9153;;MT;51;Rosário Oeste;25;06
5107750;8997;;MT;51;Salto do Céu;01;09
5107248;0123;;MT;51;Santa Carmem;19;12
5107743;1094;;MT;51;Santa Cruz do Xingu;28;12
5107768;1096;;MT;51;Santa Rita do Trivelato;28;12
5107776;9197;;MT;51;Santa Terezinha;04;03
5107263;0115;;MT;51;Santo Afonso;20;12
5107792;1098;;MT;51;Santo Antônio do Leste;28;01
5107800;9155;;MT;51;Santo Antônio do Leverger;13;06
5107859;9183;;MT;51;São Félix do Araguaia;13;05
5107297;6087;;MT;51;São José do Povo;04;07
5107305;9199;;MT;51;São José do Rio Claro;19;03
5107354;0133;;MT;51;São José do Xingu;28;12
5107107;8993;;MT;51;São José dos Quatro Marcos;15;06
5107404;0093;;MT;51;São Pedro da Cipa;22;07
5107875;1046;;MT;51;Sapezal;19;09
5107883;1100;;MT;51;Serra Nova Dourada;29;09
5107909;8985;;MT;51;Sinop;14;09
5107925;9907;;MT;51;Sorriso;13;05
5107941;0125;;MT;51;Tabaporã;21;09
5107958;9185;;MT;51;Tangará da Serra;13;05
5108006;9763;;MT;51;Tapurah;04;07
5108055;9909;;MT;51;Terra Nova do Norte;13;05
5108105;9161;;MT;51;Tesouro;01;01
5108204;9163;;MT;51;Torixoréu;10;12
5108303;1048;;MT;51;União do Sul;19;07
5108352;1102;;MT;51;Vale de São Domingos;24;06
5108402;9167;;MT;51;Várzea Grande;15;05
5108501;9905;;MT;51;Vera;27;06
5105507;9109;;MT;51;Vila Bela da Santíssima Trindade;19;03
5108600;9897;;MT;51;Vila Rica;13;05
1500107;0401;;PA;15;Abaetetuba;15;08
1500131;0375;;PA;15;Abel Figueiredo;27;12
1500206;0403;;PA;15;Acará;19;09
1500305;0405;;PA;15;Afuá;02;08
1500347;0383;;PA;15;Água Azul do Norte;13;12
1500404;0407;;PA;15;Alenquer;10;06
1500503;0409;;PA;15;Almeirim;23;08
1500602;0411;;PA;15;Altamira;06;11
1500701;0413;;PA;15;Anajás;25;11
1500800;0415;;PA;15;Ananindeua;03;01
1500859;0040;;PA;15;Anapu;28;12
1500909;0417;;PA;15;Augusto Corrêa;28;03
1500958;0389;;PA;15;Aurora do Pará;20;12
1501006;0419;;PA;15;Aveiro;22;08
1501105;0421;;PA;15;Bagre;25;03
1501204;0423;;PA;15;Baião;30;10
1501253;0042;;PA;15;Bannach;15;10
1501303;0425;;PA;15;Barcarena;14;08
1501402;0427;;PA;15;Belém;12;01
1501451;0044;;PA;15;Belterra;04;05
1501501;0429;;PA;15;Benevides;29;12
1501576;0575;;PA;15;Bom Jesus do Tocantins;10;05
1501600;0431;;PA;15;Bonito;29;12
1501709;0433;;PA;15;Bragança;08;07
1501725;0639;;PA;15;Brasil Novo;13;12
1501758;0577;;PA;15;Brejo Grande do Araguaia;10;05
1501782;0625;;PA;15;Breu Branco;13;12
1501808;0435;;PA;15;Breves;30;11
1501907;0437;;PA;15;Bujaru;30;12
1502004;0439;;PA;15;Cachoeira do Arari;10;05
1501956;0046;;PA;15;Cachoeira do Piriá;28;12
1502103;0441;;PA;15;Cametá;24;12
1502152;0048;;PA;15;Canaã dos Carajás;05;10
1502202;0443;;PA;15;Capanema;31;07
1502301;0445;;PA;15;Capitão Poço;29;12
1502400;0447;;PA;15;Castanhal;28;01
1502509;0449;;PA;15;Chaves;06;06
1502608;0451;;PA;15;Colares;29;12
1502707;0453;;PA;15;Conceição do Araguaia;30;05
1502756;0579;;PA;15;Concórdia do Pará;10;05
1502764;0385;;PA;15;Cumaru do Norte;27;12
1502772;0581;;PA;15;Curionópolis;10;05
1502806;0455;;PA;15;Curralinho;04;07
1502855;0050;;PA;15;Curuá;28;12
1502905;0457;;PA;15;Curuçá;04;10
1502939;0583;;PA;15;Dom Eliseu;10;05
1502954;0377;;PA;15;Eldorado dos Carajás;13;12
1503002;0459;;PA;15;Faro;27;12
1503044;0052;;PA;15;Floresta do Araguaia;21;04
1503077;0585;;PA;15;Garrafão do Norte;10;05
1503093;0627;;PA;15;Goianésia do Pará;13;12
1503101;0461;;PA;15;Gurupá;11;11
1503200;0463;;PA;15;Igarapé-Açu;26;10
1503309;0465;;PA;15;Igarapé-Miri;23;05
1503408;0467;;PA;15;Inhangapi;30;12
1503457;0621;;PA;15;Ipixuna do Pará;13;12
1503507;0469;;PA;15;Irituia;16;12
1503606;0471;;PA;15;Itaituba;15;12
1503705;0473;;PA;15;Itupiranga;14;07
1503754;0631;;PA;15;Jacareacanga;13;12
1503804;0475;;PA;15;Jacundá;29;12
1503903;0477;;PA;15;Juruti;09;04
1504000;0479;;PA;15;Limoeiro do Ajuru;29;12
1504059;0587;;PA;15;Mãe do Rio;11;05
1504109;0481;;PA;15;Magalhães Barata;27;03
1504208;0483;;PA;15;Marabá;05;04
1504307;0485;;PA;15;Maracanã;28;05
1504406;0487;;PA;15;Marapanim;12;10
1504422;0054;;PA;15;Marituba;21;04
1504455;0589;;PA;15;Medicilândia;12;05
1504505;0489;;PA;15;Melgaço;30;12
1504604;0491;;PA;15;Mocajuba;06;07
1504703;0493;;PA;15;Moju;28;08
1504802;0495;;PA;15;Monte Alegre;15;03
1504901;0497;;PA;15;Muaná;28;05
1504950;0391;;PA;15;Nova Esperança do Piriá;29;12
1504976;0056;;PA;15;Nova Ipixuna;20;10
1505007;0499;;PA;15;Nova Timboteua;30;12
1505031;0633;;PA;15;Novo Progresso;13;12
1505064;0629;;PA;15;Novo Repartimento;20;12
1505106;0501;;PA;15;Óbidos;02;10
1505205;0503;;PA;15;Oeiras do Pará;26;12
1505304;0505;;PA;15;Oriximiná;09;06
1505403;0507;;PA;15;Ourém;29;05
1505437;0591;;PA;15;Ourilândia do Norte;10;05
1505486;0593;;PA;15;Pacajá;10;05
1505494;0379;;PA;15;Palestina do Pará;13;12
1505502;0509;;PA;15;Paragominas;23;01
1505536;0595;;PA;15;Parauapebas;10;05
1505551;0387;;PA;15;Pau D'Arco;29;01
1505601;0511;;PA;15;Peixe-Boi;29;12
